tile_id,category,lon,lat,epsg,x0,y0,x1,y1,smod_code,crop_frac,built_frac,open_frac,water_frac
32644_123_559,city_structures,79.3133291413244,12.954331027891332,32644,314880,1431040,317440,1433600,30,0.1961,0.3791,0.028,0.006
32643_279_1240,city_structures,77.19410177058867,28.701621208873178,32643,714240,3174400,716800,3176960,30,0.0027,0.5823,0.0248,0.0004
32643_209_892,city_structures,75.35744340202547,20.662401342183426,32643,535040,2283520,537600,2286080,30,0.3579,0.461,0.0339,0.0112
32643_304_1292,city_structures,77.90094386971374,29.87740743992535,32643,778240,3307520,780800,3310080,30,0.1879,0.5094,0.0416,0.0273
32644_164_565,city_structures,80.28394677032394,13.093199657048796,32644,419840,1446400,422400,1448960,30,0.0024,0.8224,0.0113,0.0021
32643_147_862,city_structures,73.83362094455144,19.974442909866497,32643,376320,2206720,378880,2209280,30,0.0968,0.6612,0.0286,0
32643_298_1253,city_structures,77.72070792145294,28.973813317983904,32643,762880,3207680,765440,3210240,30,0.0054,0.8731,0.0249,0
32645_251_972,city_structures,88.40348669046483,22.508454243403428,32645,642560,2488320,645120,2490880,30,0.0321,0.7229,0.0193,0.0098
32644_113_912,city_structures,78.97564371755067,21.11062400671393,32644,289280,2334720,291840,2337280,30,0.1689,0.4615,0.1941,0.0007
32643_143_863,city_structures,73.73234209938525,19.98272467596646,32643,366080,2209280,368640,2211840,30,0.344,0.4177,0.0433,0
32643_311_377,city_structures,77.69952965525634,8.727413839789811,32643,796160,965120,798720,967680,30,0.2342,0.4072,0.0237,0.0212
32643_267_1240,city_structures,76.891103964522,28.701621208873178,32643,683520,3174400,686080,3176960,30,0.3284,0.3955,0.1206,0.0033
32643_128_1114,city_structures,73.30676460482138,25.783358348037485,32643,327680,2851840,330240,2854400,30,0.4429,0.3987,0.0281,0.0059
32643_230_1334,city_structures,75.94839176582086,30.86981290446692,32643,588800,3415040,591360,3417600,30,0.1499,0.671,0.0657,0
32643_279_1241,city_structures,77.19799911806678,28.71012313969374,32643,714240,3176960,716800,3179520,30,0.0887,0.4532,0.0857,0.0065
32643_227_1162,city_structures,75.84123017772147,26.913400373948704,32643,581120,2974720,583680,2977280,30,0.0048,0.9005,0.0393,0
32643_129_1210,city_structures,73.28782361335455,27.996862730494502,32643,330240,3097600,332800,3100160,30,0.036,0.6567,0.2102,0
32644_161_558,city_structures,80.20058923154403,12.929827880439895,32644,412160,1428480,414720,1431040,30,0.1008,0.7175,0.0555,0.0215
32644_75_504,city_structures,78.19381552813711,11.665040486839425,32644,192000,1290240,194560,1292800,30,0.0688,0.5421,0.0845,0.0005
32643_209_859,city_structures,75.34359458154007,19.891634353357382,32643,535040,2199040,537600,2201600,30,0.0788,0.7376,0.027,0.0005
32644_75_807,city_structures,78.10368888384974,18.67621029045955,32644,192000,2065920,194560,2068480,30,0.0537,0.8629,0.0313,0
32644_232_1172,city_structures,81.94971727398416,27.1331537676745,32644,593920,3000320,596480,3002880,30,0.0987,0.7258,0.0376,0.0035
32643_282_1232,city_structures,77.28868277524626,28.50614877967637,32643,721920,3153920,724480,3156480,30,0.0648,0.4801,0.0502,0
32643_286_1235,city_structures,77.39147917562033,28.56562581764427,32643,732160,3161600,734720,3164160,30,0.1183,0.6147,0.1815,0.0019
32643_149_802,city_structures,73.88840201532787,18.57714166336314,32643,381440,2053120,384000,2055680,30,0.0756,0.502,0.105,0.012
32643_146_801,city_structures,73.81768574325694,18.544123671597138,32643,373760,2050560,376320,2053120,30,0.0405,0.3899,0.0262,0
32643_285_1240,city_structures,77.37025658326613,28.684618131849422,32643,729600,3174400,732160,3176960,30,0.009,0.7396,0.0417,0
32643_302_574,city_structures,77.54202536268198,13.281128445277686,32643,773120,1469440,775680,1472000,30,0.3242,0.4998,0.0434,0
32643_220_942,city_structures,75.61672848317465,21.80888987226118,32643,563200,2411520,565760,2414080,30,0.3677,0.4757,0.1011,0
32645_249_972,city_structures,88.34061453730382,22.508454243403428,32645,637440,2488320,640000,2490880,30,0.0035,0.7484,0.0158,0.0312
32643_187_1467,urban_areas,74.78344752151348,33.95798788342465,32643,478720,3755520,481280,3758080,21,0.5023,0.1479,0.1243,0
32643_294_483,urban_areas,77.3345301563282,11.184197226216037,32643,752640,1236480,755200,1239040,21,0.5523,0.1287,0.2179,0
32643_226_977,urban_areas,75.77163782228214,22.61683942760713,32643,578560,2501120,581120,2503680,21,0.7126,0.1265,0.1124,0
32646_233_1073,urban_areas,93.97936367570863,24.850372556632152,32646,596480,2746880,599040,2749440,21,0.6048,0.2684,0.0314,0.0042
32644_95_465,urban_areas,78.65952396771489,10.768799312610135,32644,243200,1190400,245760,1192960,21,0.1191,0.3195,0.0223,0.0005
32645_248_1155,urban_areas,88.36657565721765,26.744469726630086,32645,634880,2956800,637440,2959360,21,0.3315,0.1936,0.1033,0.0066
32645_152_1142,urban_areas,85.8959450948034,26.44906956492885,32645,389120,2923520,391680,2926080,21,0.5986,0.1575,0.0113,0.0017
32644_105_625,urban_areas,78.86988869776943,14.483588525095985,32644,268800,1600000,271360,1602560,21,0.3379,0.181,0.0318,0
32644_153_552,urban_areas,80.00251276283392,12.799159912929417,32644,391680,1413120,394240,1415680,21,0.1833,0.3342,0.0605,0
32642_283_977,urban_areas,71.19802852925372,22.60850095421474,32642,724480,2501120,727040,2503680,21,0.2718,0.1581,0.0538,0.0019
32644_237_933,urban_areas,82.05434449333279,21.609255030103483,32644,606720,2388480,609280,2391040,21,0.3786,0.112,0.451,0.0206
32644_238_949,urban_areas,82.0618106544213,21.983657267439018,32644,609280,2429440,611840,2432000,21,0.6726,0.1061,0.1568,0.0041
32645_99_1098,urban_areas,84.55002958190492,25.396384020214608,32645,253440,2810880,256000,2813440,21,0.6779,0.1225,0.065,0
32643_228_1338,urban_areas,75.88522740661234,30.964119909677724,32643,583680,3425280,586240,3427840,21,0.7765,0.1082,0.061,0
32646_284_1182,urban_areas,95.29583889095564,27.34460965230141,32646,727040,3025920,729600,3028480,21,0.1891,0.2497,0.0143,0
32643_298_566,urban_areas,77.44754589920676,13.109539103908988,32643,762880,1448960,765440,1451520,21,0.6634,0.1112,0.0334,0.0044
32644_153_1169,urban_areas,79.91804160531322,27.07397334253471,32644,391680,2992640,394240,2995200,21,0.4586,0.2691,0.0505,0
32643_119_819,urban_areas,73.15493923834629,18.957025100290686,32643,304640,2096640,307200,2099200,21,0.5174,0.1452,0.0333,0.0019
32643_130_911,urban_areas,73.40613193175349,21.085709329256606,32643,332800,2332160,335360,2334720,21,0.5067,0.1386,0.0354,0.0002
32643_262_535,urban_areas,76.57581121965532,12.407310133940646,32643,670720,1369600,673280,1372160,21,0.2293,0.1288,0.4033,0
32643_190_921,urban_areas,74.89295214515424,21.343238104222987,32643,486400,2357760,488960,2360320,21,0.5753,0.1407,0.0722,0.0447
32643_291_999,urban_areas,77.40843207099378,23.125853283798342,32643,744960,2557440,747520,2560000,21,0.4539,0.2168,0.2569,0.0007
32643_246_1087,urban_areas,76.2939374127427,25.17786813790743,32643,629760,2782720,632320,2785280,21,0.6696,0.2222,0.0454,0.0076
32643_227_1328,urban_areas,75.85654552919789,30.749836493478124,32643,581120,3399680,583680,3402240,21,0.7757,0.1522,0.0329,0
32643_192_1417,urban_areas,74.93101393351505,32.79737946508413,32643,491520,3627520,494080,3630080,21,0.1613,0.1505,0.1454,0.0131
32644_102_625,urban_areas,78.80522290811265,14.467212288017887,32644,261120,1600000,263680,1602560,21,0.6075,0.1424,0.0324,0
32645_210_1089,urban_areas,87.39670101693532,25.228281624249504,32645,537600,2787840,540160,2790400,21,0.6856,0.112,0.0447,0.0069
32644_81_757,urban_areas,78.24632934737905,17.51351269051255,32644,207360,1937920,209920,1940480,21,0.3562,0.2188,0.2442,0.0475
32644_218_1057,urban_areas,81.57746610684015,24.472901467028787,32644,558080,2705920,560640,2708480,22,0.0135,0.3113,0.6752,0
32643_200_1151,urban_areas,75.14445604553659,26.65159847751287,32643,512000,2946560,514560,2949120,22,0.5411,0.1012,0.2727,0.0126
32643_169_827,urban_areas,74.37695799173235,19.155355718045154,32643,432640,2117120,435200,2119680,22,0.4972,0.1158,0.1309,0.0002
32643_235_1206,urban_areas,76.04562521539543,27.920548885952957,32643,601600,3087360,604160,3089920,22,0.6122,0.1177,0.2078,0.0058
32644_86_1182,urban_areas,78.18816385303687,27.33614848771917,32644,220160,3025920,222720,3028480,22,0.7957,0.1148,0.0618,0.0027
32643_169_805,urban_areas,74.36451009708135,18.65969732275252,32643,432640,2060800,435200,2063360,22,0.5173,0.1175,0.2515,0.0064
32643_293_706,urban_areas,77.34275758514818,16.345432669567927,32643,750080,1807360,752640,1809920,23,0.6905,0.1605,0.0165,0.0007
32643_304_476,urban_areas,77.56898010939388,11.013123935259726,32643,778240,1218560,780800,1221120,23,0.3027,0.196,0.3289,0
32645_134_1014,urban_areas,85.46784528907624,23.468389430146097,32645,343040,2595840,345600,2598400,23,0.468,0.1042,0.2711,0.0057
32643_162_927,urban_areas,74.19453228460041,21.47622344439178,32643,414720,2373120,417280,2375680,23,0.8467,0.1169,0.0066,0.0009
32644_170_1063,urban_areas,80.37219304621965,24.60706376254869,32644,435200,2721280,437760,2723840,23,0.7576,0.1101,0.023,0
32643_115_825,urban_areas,73.06115328287859,19.105764579903468,32643,294400,2112000,296960,2114560,23,0.2881,0.2125,0.1063,0.0009
32644_123_1032,urban_areas,79.18668550327969,23.89494389076835,32644,314880,2641920,317440,2644480,23,0.5892,0.129,0.2143,0.0011
32643_283_1219,urban_areas,77.30544566281176,28.208953333172357,32643,724480,3120640,727040,3123200,23,0.7646,0.1239,0.0784,0.0024
32644_157_1055,urban_areas,80.03472382259437,24.42260462666574,32644,401920,2700800,404480,2703360,23,0.795,0.1123,0.0565,0.0004
32643_282_471,urban_areas,77.03851945965815,10.915384877281445,32643,721920,1205760,724480,1208320,23,0.0925,0.2324,0.5467,0
32644_79_804,urban_areas,78.19835570128689,18.610162093778946,32644,202240,2058240,204800,2060800,23,0.724,0.1036,0.1208,0.0161
32643_121_887,urban_areas,73.17636448195195,20.52969182170378,32643,309760,2270720,312320,2273280,23,0.1831,0.1271,0.092,0.0016
32644_209_1091,urban_areas,81.37012446121607,25.26189502367149,32644,535040,2792960,537600,2795520,23,0.7334,0.1004,0.0399,0.0013
32643_208_1173,urban_areas,75.34698546755358,27.166976485262087,32643,532480,3002880,535040,3005440,23,0.6673,0.1085,0.1681,0.0004
32643_321_455,urban_areas,77.95641801639627,10.532690895771239,32643,821760,1164800,824320,1167360,23,0.1851,0.3024,0.3951,0
32646_225_1064,urban_areas,93.76073811562573,24.63222526909281,32646,576000,2723840,578560,2726400,23,0.5012,0.1137,0.0177,0.0029
32643_298_840,agriculture,77.5209729331985,19.444751192883565,32643,762880,2150400,765440,2152960,11,0.9197,0.0144,0.0362,0.0115
32643_202_977,agriculture,75.17688610176751,22.62517809332549,32643,517120,2501120,519680,2503680,11,0.912,0.0097,0.0644,0.0072
32642_256_1151,open_land,70.57728179011787,26.65159847751287,32642,655360,2946560,657920,2949120,11,0.0853,0,0.8345,0
32643_286_678,agriculture,77.18939102444048,15.704956666848947,32643,732160,1735680,734720,1738240,11,0.9429,0,0.0056,0
32644_193_706,agriculture,80.94978183746058,16.36186553476701,32644,494080,1807360,496640,1809920,11,0.886,0.032,0.0002,0.0023
32642_208_956,agriculture,69.31619644928276,22.150178571987308,32642,532480,2447360,535040,2449920,11,0.8028,0.0045,0.0351,0.0057
32643_153_1252,open_land,73.91295387132304,28.99083429822275,32643,391680,3205120,394240,3207680,11,0.0269,0.0032,0.9164,0
32643_312_1012,agriculture,77.93469661469446,23.418241200544927,32643,798720,2590720,801280,2593280,11,0.8589,0.0054,0.1252,0.002
32643_213_1079,open_land,75.4558895111997,24.984689608021505,32643,545280,2762240,547840,2764800,11,0.124,0,0.7385,0
32644_120_1167,agriculture,79.07737829888703,27.014804763259566,32644,307200,2987520,309760,2990080,11,0.9132,0.0194,0.0409,0
32644_155_1329,open_land,79.94445876800317,30.749836493478124,32644,396800,3402240,399360,3404800,11,0,0,0.8385,0.004
32643_175_1143,agriculture,74.4846557809591,26.474378267053076,32643,448000,2926080,450560,2928640,11,0.8664,0.0244,0.0698,0
32643_170_1271,agriculture,74.34002916293385,29.43375466790797,32643,435200,3253760,437760,3256320,11,0.8733,0.0259,0.0342,0
32643_272_887,agriculture,76.89099982972849,20.546278107944755,32643,696320,2270720,698880,2273280,11,0.9358,0.0178,0.0225,0
32644_203_1099,agriculture,81.20291871326474,25.44683204995418,32644,519680,2813440,522240,2816000,11,0.726,0.0278,0.135,0.0077
32643_220_749,agriculture,75.59647128382993,17.357058474513558,32643,563200,1917440,565760,1920000,11,0.7235,0.0027,0.2589,0.0002
32643_202_1226,agriculture,75.20032988388793,28.37874069523717,32643,517120,3138560,519680,3141120,11,0.9272,0,0.0073,0.0011
32644_144_678,agriculture,79.78597919667222,15.713162965227323,32644,368640,1735680,371200,1738240,11,0.806,0.034,0.0041,0
32642_266_939,agriculture,70.77265693014314,21.750652146279524,32642,680960,2403840,683520,2406400,11,0.9417,0.005,0.014,0
32644_115_794,agriculture,79.06297331935073,18.3873213609296,32644,294400,2032640,296960,2035200,11,0.7405,0.0082,0.1782,0.0182
32642_255_1152,open_land,70.55491354625474,26.67692415313272,32642,652800,2949120,655360,2951680,11,0.0057,0,0.9927,0
32645_114_968,agriculture,84.99865902842716,22.400101372199423,32645,291840,2478080,294400,2480640,11,0.7032,0.0002,0.1666,0
32644_111_1463,open_land,78.68610123665876,33.82777672561496,32644,284160,3745280,286720,3747840,11,0,0,0.9538,0
32644_134_485,agriculture,79.56685521330179,11.249378133041457,32644,343040,1241600,345600,1244160,11,0.8976,0.0043,0.0024,0.0002
32643_124_1250,open_land,73.14594169218014,28.92275673373543,32643,317440,3200000,320000,3202560,11,0.0976,0.0032,0.8849,0
32643_173_1139,agriculture,74.44745816302742,26.381589999707504,32643,442880,2915840,445440,2918400,11,0.8502,0.0451,0.0235,0.0
32642_264_925,agriculture,70.71128624831898,21.40972501507367,32642,675840,2368000,678400,2370560,11,0.771,0.043,0.0268,0
32644_108_677,agriculture,78.92004595699449,15.680338528573506,32644,276480,1733120,279040,1735680,11,0.8254,0.0346,0.0295,0.0005
32642_225_1163,open_land,69.781887801776,26.921849418154714,32642,576000,2977280,578560,2979840,11,0,0,0.9558,0
32644_208_920,agriculture,81.33504576686941,21.30999895483923,32644,532480,2355200,535040,2357760,11,0.7489,0.0182,0.1078,0.0103
32643_154_767,agriculture,74.00400880751951,17.760650621163858,32643,394240,1963520,396800,1966080,11,0.7156,0.0204,0.0075,0.0013
32644_211_878,agriculture,81.39252576282439,20.33070961788732,32644,540160,2247680,542720,2250240,11,0.7512,0.015,0.1236,0.0033
32643_279_955,agriculture,77.08865549074334,22.11686833277969,32643,714240,2444800,716800,2447360,11,0.9033,0.0263,0.0056,0
32643_220_1130,agriculture,75.6404023027516,26.162384419285367,32643,563200,2892800,565760,2895360,11,0.8883,0.0048,0.0883,0.0024
32643_244_953,agriculture,76.22464151953697,22.066908587155176,32643,624640,2439680,627200,2442240,11,0.7818,0.0034,0.2115,0
32644_132_736,agriculture,79.48969434639352,17.052530171187815,32644,337920,1884160,340480,1886720,11,0.8399,0.0004,0.0783,0.0478
32643_263_1126,agriculture,76.74408387199378,26.069690724310263,32643,673280,2882560,675840,2885120,11,0.7832,0.0106,0.1894,0
32643_220_828,agriculture,75.62186896828733,19.17188735972695,32643,563200,2119680,565760,2122240,11,0.9161,0.0002,0.0121,0.0023
32643_111_1092,agriculture,72.86520246820581,25.26189502367149,32643,284160,2795520,286720,2798080,11,0.7368,0.0009,0.0564,0
32644_223_930,agriculture,81.6895752858432,21.551047998959085,32644,570880,2380800,573440,2383360,11,0.7782,0.0491,0.1413,0.0215
32643_206_1147,agriculture,75.29179280062051,26.567194934360376,32643,527360,2936320,529920,2938880,11,0.8334,0.0052,0.1399,0
32642_270_1179,open_land,70.94976180723071,27.276927186453733,32642,691200,3018240,693760,3020800,11,0.0473,0,0.9518,0
32645_210_1022,agriculture,87.38536357267742,23.677418602221554,32645,537600,2616320,540160,2618880,11,0.8861,0.0277,0.029,0.0015
32643_81_1079,agriculture,72.12495662177254,24.951105133579865,32643,207360,2762240,209920,2764800,11,0.9759,0.0016,0.0007,0
32643_268_1100,open_land,76.85211649476688,25.463649842411265,32643,686080,2816000,688640,2818560,11,0.0624,0,0.8834,0
32643_276_1445,open_land,77.242854292328,33.428926425207884,32643,706560,3699200,709120,3701760,11,0,0,0.9034,0.0008
32643_288_639,agriculture,77.22575004119199,14.78663282864147,32643,737280,1635840,739840,1638400,11,0.9877,0.0014,0.0033,0
32643_232_851,agriculture,75.9140981813126,19.717789987844473,32643,593920,2178560,596480,2181120,11,0.8284,0.0185,0.0561,0.0177
32643_260_810,agriculture,76.58161476187001,18.767042594012096,32643,665600,2073600,668160,2076160,11,0.7363,0.0104,0.1078,0.0146
32643_150_1209,agriculture,73.84100365887568,27.979902331008116,32643,384000,3095040,386560,3097600,11,0.9311,0.0001,0.0216,0
32644_111_1466,open_land,78.6749770029785,33.90589442763906,32644,284160,3752960,286720,3755520,11,0,0,0.8251,0
32643_314_920,agriculture,77.94171240649956,21.293380454318612,32643,803840,2355200,806400,2357760,11,0.8223,0.0053,0.1402,0.0018
32643_278_684,agriculture,76.99739822831242,15.844480960802796,32643,711680,1751040,714240,1753600,11,0.9821,0.0014,0.0042,0.0021
32643_189_925,agriculture,74.85672588879702,21.42634854087254,32643,483840,2368000,486400,2370560,11,0.8902,0.0005,0.024,0.0005
32642_237_1161,open_land,70.09767490001389,26.879606594659812,32642,606720,2972160,609280,2974720,11,0,0,0.9978,0
32643_253_708,agriculture,76.39656831479678,16.41116730205218,32643,647680,1812480,650240,1815040,11,0.9796,0.0002,0.0105,0
32643_209_1394,agriculture,75.37323951778369,32.26232467955825,32643,535040,3568640,537600,3571200,11,0.8769,0.0306,0.0004,0.001
32644_252_1061,open_land,82.43991417655283,24.56513218901542,32644,645120,2716160,647680,2718720,11,0.041,0.0005,0.7021,0
32643_197_857,agriculture,75.04126278359394,19.850236266631885,32643,504320,2193920,506880,2196480,11,0.9156,0.0096,0.0466,0.0005
32644_85_893,agriculture,78.30223858866319,20.67069715015391,32644,217600,2286080,220160,2288640,11,0.9648,0,0.0132,0
32644_150_1122,agriculture,79.86462567970304,25.98544788562549,32644,384000,2872320,386560,2874880,11,0.9387,0.0322,0.0218,0
32643_285_893,agriculture,77.22098879602946,20.67069715015391,32643,729600,2286080,732160,2288640,11,0.9587,0.0086,0.0159,0
32642_204_987,agriculture,69.2348562069214,22.86708345132076,32642,522240,2526720,524800,2529280,11,0.7266,0.0107,0.1182,0.0051
32644_142_1204,agriculture,79.61639714425105,27.86120778543561,32644,363520,3082240,366080,3084800,11,0.9494,0.0114,0.0057,0
32643_197_1227,agriculture,75.0640632832977,28.412710503511423,32643,504320,3141120,506880,3143680,11,0.9138,0.0084,0.0145,0
32644_160_1012,agriculture,80.13703194426516,23.426598736421973,32644,409600,2590720,412160,2593280,11,0.948,0.0111,0.0022,0
32645_104_1135,agriculture,84.66838954638187,26.263536709855018,32645,266240,2905600,268800,2908160,11,0.858,0.0411,0.0217,0
32643_310_711,agriculture,77.76010881586396,16.460473839278027,32643,793600,1820160,796160,1822720,11,0.9894,0.0008,0.0026,0.0026
32643_78_1005,agriculture,72.08058506334216,23.251132522249286,32643,199680,2572800,202240,2575360,11,0.9859,0,0.0002,0
32644_203_933,agriculture,81.19557955144835,21.600939194641402,32644,519680,2388480,522240,2391040,11,0.9574,0.0005,0.0235,0.002
32644_118_1414,open_land,78.89463629126553,32.71099873159389,32644,302080,3619840,304640,3622400,11,0,0,0.9998,0
32643_130_1225,open_land,73.31722090003858,28.344775007870933,32643,332800,3136000,335360,3138560,11,0.0331,0,0.9651,0
32644_164_746,agriculture,80.26724037950903,17.274734640507877,32644,419840,1909760,422400,1912320,11,0.7622,0.0132,0.0228,0.0002
32644_129_696,agriculture,79.4142960348826,16.115427689751037,32644,330240,1781760,332800,1784320,11,0.913,0,0.0076,0
32643_178_1242,agriculture,74.56170492019216,28.744133480850028,32643,455680,3179520,458240,3182080,11,0.8046,0,0.1525,0
32644_111_884,agriculture,78.94545748883735,20.471645208710974,32644,284160,2263040,286720,2265600,11,0.9629,0.0093,0.0145,0
32643_230_1475,open_land,75.98328184112914,34.14040985067777,32643,588800,3776000,591360,3778560,11,0.0095,0.0023,0.9227,0.0126
32643_113_1222,open_land,72.8599786131791,28.28534495070108,32643,289280,3128320,291840,3130880,11,0.1381,0.0009,0.7741,0.0007
32644_126_1419,open_land,79.12334135369494,32.82329985588877,32644,322560,3632640,325120,3635200,11,0,0,0.9718,0
32643_241_1486,open_land,76.28277571365636,34.39257031637883,32643,616960,3804160,619520,3806720,11,0.0012,0.0014,0.996,0
32643_90_1198,open_land,72.27743670672241,27.717144860332628,32643,230400,3066880,232960,3069440,11,0.0006,0,0.8474,0
32642_289_1195,open_land,71.4463697511252,27.657845815614042,32642,739840,3059200,742400,3061760,11,0.0598,0,0.8574,0
32642_285_1170,open_land,71.32331725513875,27.082426962924295,32642,729600,2995200,732160,2997760,11,0.0051,0,0.9934,0
32644_96_1412,open_land,78.29057879859776,32.64191686605488,32644,245760,3614720,248320,3617280,11,0,0,0.9901,0.0008
32643_277_1448,open_land,77.25419007352373,33.48957622124829,32643,709120,3706880,711680,3709440,11,0,0,0.9446,0.0002
32643_218_1453,open_land,75.64370730612205,33.62826455307971,32643,558080,3719680,560640,3722240,11,0,0,0.7753,0
32643_255_1478,open_land,76.67966595671167,34.201250115573934,32643,652800,3783680,655360,3786240,11,0,0,0.979,0
32643_284_1511,open_land,77.50139261210626,34.94135884868198,32643,727040,3868160,729600,3870720,11,0,0,0.9639,0
32642_284_1065,open_land,71.2569027907037,24.65738870049849,32642,727040,2726400,729600,2728960,11,0.0066,0,0.9799,0
32643_297_1422,open_land,77.78938779980365,32.883791872765805,32643,760320,3640320,762880,3642880,11,0,0,0.9892,0
32643_298_1515,open_land,77.88654845965716,35.019869562799975,32643,762880,3878400,765440,3880960,11,0,0,0.7734,0
32643_304_1128,open_land,77.80292182255664,26.103394295257438,32643,778240,2887680,780800,2890240,11,0.0033,0.0002,0.7302,0
32644_110_711,open_land,78.96831117813561,16.460473839278027,32644,281600,1820160,284160,1822720,11,0.0497,0,0.7101,0
32643_154_859,open_land,74.00899011902746,19.899914465301684,32643,394240,2199040,396800,2201600,11,0.0819,0.0009,0.7717,0
32644_92_1384,open_land,78.21960470285724,31.995244626998016,32644,235520,3543040,238080,3545600,11,0,0,0.9498,0
32644_105_1426,open_land,78.54240363010545,32.97888225492947,32644,268800,3650560,271360,3653120,11,0,0,0.9836,0
32642_273_1049,open_land,70.96614854930866,24.28013820948208,32642,698880,2685440,701440,2688000,11,0,0,1,0
32644_119_1406,open_land,78.93939749123595,32.52970173427461,32644,304640,3599360,307200,3601920,11,0,0,0.9811,0.0175
32642_283_1021,open_land,71.20440516634703,23.618877672793,32642,724480,2613760,727040,2616320,11,0.0027,0,0.9873,0
32643_298_1491,open_land,77.88448332976166,34.47958846189371,32643,762880,3816960,765440,3819520,11,0,0,0.7656,0
32643_273_1444,open_land,77.15670896316568,33.39427657431101,32643,698880,3696640,701440,3699200,11,0,0,0.8959,0.001
32643_282_1426,open_land,77.40116970351937,32.98752874891833,32643,721920,3650560,724480,3653120,11,0,0,0.7387,0.0107
32643_282_1099,open_land,77.21074712835878,25.430015149274304,32643,721920,2813440,724480,2816000,12,0.072,0.0008,0.8708,0.0004
32643_147_1041,open_land,73.80564821957071,24.09585993848965,32643,376320,2664960,378880,2667520,12,0.0422,0,0.9025,0
32646_176_1096,open_land,92.51093709026834,25.37956979032006,32646,450560,2805760,453120,2808320,12,0.0327,0.0002,0.7785,0.0004
32643_169_944,open_land,74.361021740678,21.867136615064577,32643,432640,2416640,435200,2419200,12,0.0573,0,0.8506,0
32643_168_1444,open_land,74.26929018980235,33.42026347376691,32643,430080,3696640,432640,3699200,12,0.0276,0.0052,0.7014,0
32643_263_1484,open_land,76.89491133565187,34.322980333147434,32643,673280,3799040,675840,3801600,12,0,0.0191,0.9626,0.0183
32643_210_1471,open_land,75.40771220556162,34.053523800477606,32643,537600,3765760,540160,3768320,11,0,0,0.7067,0.0012
32642_208_1042,open_land,69.33038983354791,24.129357561664882,32642,532480,2667520,535040,2670080,11,0,0,1,0
32644_99_1377,open_land,78.39608729335563,31.84890615518063,32644,253440,3525120,256000,3527680,11,0,0,0.9472,0
32644_106_1456,open_land,78.53472197070647,33.68029436326467,32644,271360,3727360,273920,3729920,11,0,0,0.7852,0
32642_296_1008,open_land,71.54558381712131,23.317966403032987,32642,757760,2580480,760320,2583040,11,0,0,0.9927,0.0003
32643_147_1248,open_land,73.74478848645208,28.88021685085632,32643,376320,3194880,378880,3197440,11,0.0871,0,0.7843,0
32644_101_1389,open_land,78.44968500097835,32.11582488046308,32644,258560,3555840,261120,3558400,11,0,0,0.8096,0.011
32642_265_1153,open_land,70.807464078534,26.693809122084787,32642,678400,2951680,680960,2954240,11,0.0578,0,0.714,0.0004
32642_235_1157,open_land,70.03311407873527,26.79513889434426,32642,601600,2961920,604160,2964480,11,0,0,1,0
32643_271_1507,open_land,77.13938283041381,34.862876422608394,32643,693760,3857920,696320,3860480,11,0,0,0.9908,0.0044
32643_173_946,open_land,74.44761876750769,21.908746967953164,32643,442880,2421760,445440,2424320,11,0.0056,0,0.8946,0
32644_128_1412,open_land,79.18172573355422,32.667820203520606,32644,327680,3614720,330240,3617280,11,0,0,0.9992,0
32643_216_1354,city_structures,75.57843657369847,31.341701628066403,32643,552960,3466240,555520,3468800,30,0.0067,0.8732,0.0252,0
32643_77_940,city_structures,72.09643786603228,21.74233320551393,32643,197120,2406400,199680,2408960,30,0.3226,0.5084,0.0813,0
32644_109_811,city_structures,78.9084614878775,18.78355955993717,32644,279040,2076160,281600,2078720,30,0.4608,0.3597,0.0599,0.0047
32643_299_773,city_structures,77.52553937158503,17.89251067347207,32643,765440,1978880,768000,1981440,30,0.2379,0.5497,0.114,0
32644_193_1160,city_structures,80.94563778179742,26.854263774816463,32644,494080,2969600,496640,2972160,30,0.0211,0.6524,0.0362,0.0435
32643_108_918,city_structures,72.8606093456764,21.24352924143124,32643,276480,2350080,279040,2352640,30,0.2191,0.4952,0.0486,0.0011
32643_149_797,city_structures,73.90096084276735,18.469842080701316,32643,381440,2040320,384000,2042880,30,0.091,0.6596,0.0831,0
32643_232_762,city_structures,75.90111616934114,17.661779925474963,32643,593920,1950720,596480,1953280,30,0.0995,0.6689,0.0493,0.0067
32645_247_972,city_structures,88.29151972047667,22.516790415638656,32645,632320,2488320,634880,2490880,30,0.0188,0.5733,0.0603,0.0036
32643_291_828,city_structures,77.34794730050956,19.17188735972695,32643,744960,2119680,747520,2122240,30,0.3822,0.3545,0.1383,0.0057
32644_288_1158,city_structures,83.39597884463191,26.80358458966371,32644,737280,2964480,739840,2967040,30,0.1251,0.7403,0.0448,0
32644_167_1144,city_structures,80.29430086053638,26.491251908523086,32644,427520,2928640,430080,2931200,30,0.1012,0.7011,0.03,0
32646_127_1029,city_structures,91.30673302282723,23.827998285090942,32646,325120,2634240,327680,2636800,30,0.0229,0.5524,0.012,0.0027
32643_196_1275,city_structures,75.04227246072499,29.51901515321128,32643,501760,3264000,504320,3266560,30,0.3058,0.5619,0.0771,0
32643_293_1230,city_structures,77.56807061644463,28.455178569135466,32643,750080,3148800,752640,3151360,30,0.2642,0.4404,0.1437,0
32643_117_823,city_structures,73.1015313123945,19.064442961228142,32643,299520,2106880,302080,2109440,30,0.383,0.3894,0.0539,0.0375
